Drug_ID,Drug,Y
17410322,O=C(Nc1cccc(Cl)c1)c1csc(-c2ccccc2)n1,16.3465
49818755,O=C(NCc1ccccn1)c1ccc2nc(C3CCCCC3)oc2c1,19.72926
49736334,CCOc1ccccc1NC(=O)CCc1nnc2ccc(N3CCC(C)CC3)nn12,-1.92850000000001
49642637,CC(C)(C)N1CC(C(=O)Nc2cccc(Cl)c2Cl)CC1=O,14.2178
17512064,CCOP(=O)(OCC)C(NC(=O)Nc1ccc(Cl)cc1)C(=O)N(CC)CC,3.23279999999999
49819813,Nc1nonc1-n1nnc(C(=O)N/N=C/c2cccnc2)c1-c1cccs1,5.00779999999999
22407479,COc1ccc(Nc2sc(C(=O)Nc3cccc(Cl)c3)c(N)c2C(=O)Nc2ccccc2OC)cc1,0.176799999999997
24792771,O=C(NCc1ccccc1Cl)c1ccc(Br)o1,21.6549
49818398,CN(CCC1CCOCC1)C(=O)CC1C(=O)NCCN1Cc1c(F)cccc1Cl,10.3947
14730541,N#CC(C#N)=C1C=CC=CN1/C(=C\c1ccccc1Cl)C(=O)c1ccccc1,19.1509
26665190,CC1(C)CC(N2CCN(CCO)CC2)=CC(=S)N1,12.1036
22400496,COc1ccccc1CNC(=O)C/C(C)=N/NC(=O)Cc1ccc(OC)c(OC)c1,8.2589
17403129,Cc1ccc2c(c1)-c1c(ssc1=S)C(C)(C)N2C(=O)CN1C(=O)c2ccccc2C1=O,16.3493
49734910,C/C(=N/NC(=O)CNC(=O)C1COc2ccccc2O1)c1ccc([N+](=O)[O-])cc1,-42.2637
49727424,COCCN(C(=O)CNC(=O)c1ccco1)C(C(=O)NC1CCCCC1)c1cccnc1,15.0033
856617,Cc1[nH]c(=O)[nH]c(=O)c1S(=O)(=O)N1CCCC1,8.9931
26725953,CCN(CC)c1ccc(N=Cc2c(O)n(-c3ccccc3)c(=O)[nH]c2=O)cc1,-9.5089
49825924,COc1ccc(-c2cc3c(=O)n(CC(=O)NCCN4CCCC4)nc(C)n3n2)cc1,-9.09410000000001
24821658,COc1cccc(NC(=O)Cn2c3ccccc3c3nc4n(c(=O)c32)CCS4)c1,2.191
24807410,Cc1nnc(NC(=O)Cn2nc(C)c3ccccc3c2=O)s1,11.9899
24814467,COc1ccc(-n2c(-c3ccco3)nc3c(cnn3-c3ccccc3C)c2=O)cc1,5.76379999999999
24841022,Br.CCn1c(=N)n(CC(=O)C23CC4CC(CC(C4)C2)C3)c2ccccc21,-6.65300000000001
24825658,CCCn1nc(C(=O)OCC(=O)c2ccccc2)c2ccccc2c1=O,3.4899
24781205,CCOC(=O)C1(CCOc2ccccc2)CCN(Cc2ccncc2)CC1,-23.4824
49819072,COc1ccc(C(=O)NC(=S)N2CCCC2)cc1,-2.17930000000001
24830098,CC(=O)c1ccc(NC(=S)NCCCn2ccnc2)cc1,10.9428
24805642,O=C1C(=O)N(c2ccccc2)C(c2ccccc2[N+](=O)[O-])/C1=C(\O)c1ccccc1,7.36679999999999
4262283,Cc1cc(C(=O)Nn2cnnc2)cs1,7.74339999999999
57265435,CN(Cc1ccccc1F)C(=O)CCNC(=O)c1ccc(C(C)(C)C)cc1,4.2443
14725116,O=c1cc(-c2ccc(F)cc2)oc2ccccc12,3.5245
26730150,Cc1ccc(NC(=O)C2CC(=O)N(Cc3ccco3)C2)cc1,1.48289999999999
24834710,COc1ccccc1OCCC(=O)OCC(=O)Nc1ccc(Br)cc1F,-4.63650000000001
4245713,COc1ccc(OC)c(NC(=O)c2ccc(NS(=O)(=O)c3c(C)noc3C)cc2)c1,5.7889
4249002,Cc1ccc(S(=O)(=O)C2(C(=O)N3CCCC(C)C3)CC2)cc1,2.2476
47201610,O=C(CCCc1ccccc1)Nc1cccc([N+](=O)[O-])c1,14.1127
49721655,CCOC(=O)c1c(S(=O)(=O)Nc2cccc(Cl)c2)c(C)n(C)c1C,13.6471
24809084,CCC1Oc2ccc(C)cc2N(CC(=O)NCc2cccs2)C1=O,3.74329999999999
26670259,NC(=O)NC(CC(=O)NCCc1ccc(S(N)(=O)=O)cc1)c1ccc(Cl)cc1,11.7289
49817186,CCN1CCN(c2ccc(S(=O)(=O)N3CCCCC3)cc2NC(=O)/C=C/c2cc(OC)ccc2OC)CC1,-1.04500000000001
49680538,CCc1ccc(NC(=O)CNCc2ccc(OC)c(OC)c2)cc1.O=C(O)C(=O)O,9.82879999999999
17411373,Cn1cc(C(=O)c2ccc(Cl)cc2Cl)cc1C(=O)O,14.1652
49641979,O=C(c1ccc(Cl)cc1)C1CCN(C(=O)c2ccccc2)CC1,4.64809999999999
26724531,Cc1ccccc1S(=O)(=O)Cc1ccc(C(=O)NCCN2CCN(Cc3ccccc3)CC2)o1,-14.5546
49677172,CCN(CC)S(=O)(=O)c1ccc(NCCc2ccccn2)nc1,16.6844
24812021,CCN(CC)CC.COc1ccc(OC)c(-n2c(=S)[nH]c3c(sc(=S)n3-c3ccccc3C)c2=O)c1,8.86669999999999
24783816,COc1ccc(Br)cc1/C=C/C(=O)NC(=S)Nc1ccc(Cl)c(C(=O)O)c1,17.6664
24822128,Cc1ccc(Oc2c(CO)c(-c3ccccc3)nn2C)cc1,18.7839
4250355,CC(C)C(NC(=O)C1CCCCC1)C(=O)NCc1ccccn1,5.82789999999999
4245248,Cc1ccc(C(=O)Nc2c3c(nn2C(C)(C)C)CS(=O)(=O)C3)cc1C,1.78039999999999
24780284,Cc1ccc(-c2nn(-c3cccc(F)c3)cc2CN(Cc2nccn2C)C(C)C)o1,8.20129999999999
4261374,O=C(COc1ccccc1)N(Cc1ccco1)c1ccc(O)cc1,8.5851
4265442,N#Cc1nc(-c2ccc(Cl)cc2)oc1NCc1cccc2c1OCO2,16.0408
22408690,COc1ccc(C(=O)OCC(=O)NC(C)(C)C)cc1[N+](=O)[O-],6.17479999999999
24832727,COc1ccc(NC(=O)C2=NN(C3CCS(=O)(=O)C3)C(=O)CC2)cn1,16.7258
24822678,O=C(NCCc1ccccc1)C1CCC(CNc2nc(=S)[nH]c3ccccc23)CC1,6.05729999999999
85146747,COc1cc2c(-c3ccc4[nH]ccc4c3)c(-c3ccc(C#N)cc3)oc(=O)c2cc1OC,14.9126
17515618,O=C(/C(C=Nc1ccc(F)cc1)=C(/O)c1ccco1)C(F)(F)F,3.3521
17514773,O=C(CSc1ccc(-c2ccc(Cl)cc2)nn1)N1CCCc2ccccc21,9.21589999999999
49641288,O=C(O)CC1SC(=O)N(CC(=O)c2ccccc2)C1=O,8.0584
56320843,Cl.NCCc1c[nH]c2ccc(O)cc12,6.9161
17413835,CC(C)CNC(=O)C(=O)N/N=C/c1cccs1,13.3843
26667772,Cc1cccc(N(CC(=O)NCc2ccc3c(c2)OCO3)C(=O)CCC(=O)Nc2ccccn2)c1,4.3465
14746129,COc1ccc(C(=O)Nc2nnc(-c3ccco3)s2)cc1,8.6796
11533036,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1.Cl,13.8318
22408957,COc1cc(/C=C/C(=O)OCC(=O)NC(=O)NC(C)(C)C)ccc1OCC#N,5.9287
14724355,Cc1ccc(CNC(=O)C(=O)NCCCn2ccnc2)cc1,13.7905
49732361,O=C(NCc1cccc(F)c1)c1cccc(OC2CCN(C(=O)C3CC3)CC2)c1,-5.86760000000001
24798295,CC(c1ccccc1)n1c(S(=O)(=O)O)nc2ccccc21,13.2953
49665877,CC(=O)Cn1ncc(N(C)Cc2ccccc2)c(Cl)c1=O,11.6409
49645286,CCN(CC)S(=O)(=O)c1cccc(C(=O)N2CCCc3ccccc32)c1,5.49549999999999
49729512,CSc1ccc(S(=O)(=O)N2CCC(C(=O)NCc3ccccn3)CC2)cc1,12.2933
56318797,COc1ccccc1C(=O)NC(=O)COC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,3.39729999999999
4240756,CN1CCN(CCCNC(=O)Cn2nc(-c3ccccc3)ccc2=O)CC1,8.09179999999999
22401704,CC(OC(=O)CCc1nc2ccccc2c(=O)[nH]1)C(=O)c1ccc(Br)cc1,5.2351
16953935,CCc1cccc(CC)c1NC(=O)C1CC(=O)N(c2ccc3c(c2)OCCO3)C1,23.2024
26657454,COc1ccc(-c2cc3nc4ccccc4n3c(N)c2C#N)cc1,5.0546
24822015,Cc1ccccc1NC(=O)Cn1c(=O)n(-c2ccc(CC(=O)NCC3CCCO3)cc2)c(=O)c2ccccc21,7.39209999999999
26669489,CCCCn1cnc2c(oc3nc4c(cc32)CCCC4)c1=O,-4.18080000000001
24840753,Cn1c(=O)c2c(nc(NCc3ccco3)n2Cc2ccc(Cl)cc2Cl)n(C)c1=O,5.41709999999999
51087466,CN(C)S(=O)(=O)c1ccc(C(=O)NCc2nnc(SCC(=O)NCc3ccco3)o2)cc1,10.3301
4256356,O=S(=O)(NCc1ccncc1)c1ccc(Br)s1,3.26609999999999
14736334,COc1ccc(CCC(N)=O)cc1OC,9.62519999999999
852564,COc1cc(-c2nc3cnccc3n2C)cc(OC)c1OC,2.4421
57256152,CCN1CCN(c2ccccc2NC(=O)c2ccc(-n3cccn3)cc2)CC1,-5.58790000000001
24795197,O=C(NC(=S)NCCC1=CCCCC1)c1ccc(Br)o1,15.8802
17514066,O=C(NC(=S)Nc1ccc(CN2CCOCC2)cc1)c1ccc([N+](=O)[O-])cc1,13.0371
862489,COc1ccc(OC)c(NC(=O)N[C@@H](Cc2ccccc2)C(=O)O)c1,4.6765
3712511,CC(=O)c1c(C)[nH]c(C(=O)N2CCN(C(=O)c3ccco3)CC2)c1C,15.3648
22415110,Cc1ccc(OC(=O)c2cc(=O)c3ccccc3o2)cc1,10.3399
49716548,O=[N+]([O-])c1cc([N+](=O)[O-])c(Oc2c(F)ccc(F)c2F)cc1NN1CCCCC1,12.7801
49674077,CCOc1cc(/C=N/n2c(C)nc3ccccc3c2=O)ccc1O,18.5982
17511690,CC[C@@H](NS(=O)(=O)c1ccc(C)cc1)C(=O)Oc1ccc2c3c(c(=O)oc2c1)CCC3,11.7017
50085734,O=C(c1ccccc1)N1CCC(CC2CC(c3ccc(Cl)cc3)=NO2)(C(=O)NCC2CCCCC2)CC1,-12.0748
17506273,COC(=O)c1ccc(/C=N/N2CCN(Cc3ccc(C)cc3C)CC2)cc1,7.5804
22401898,CC(c1ccco1)N(C(=O)c1ccccc1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1ccccn1,3.8146
49643175,COc1nnc(-c2ccc(C)cc2)c2ccccc12,13.5552
17507864,O=[N+]([O-])c1cc(/C=N/Nc2nc(N3CCCCC3)nc(N3CCCCC3)n2)ccc1O,10.0956
8139974,Cl.NCCNCCNCCN,15.3616
22411715,Cc1ccc(Nc2c(-c3ccc(N4CCOCC4)cc3)nc3ncccn23)cc1,15.0907
4254695,CCOC(=O)C1=C(CSc2nncn2C)NC(=O)NC1c1cc(OCC)ccc1OCC,5.33929999999999
26669171,COc1cccc(CN(Cc2cccnc2)S(=O)(=O)c2ccc(-n3cnnn3)c(C)c2)c1OC,-5.84690000000001
26724521,COc1ccccc1NC(=O)c1nnn(CC(=O)Nc2cccc(SC)c2)c1N,3.19329999999999
24782309,Cc1nc(NC(=O)COC(=O)c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2)c(Cl)cc1Cl,6.9502
46500591,COC(=O)N1[C@H](C)C=C[C@]1(Cc1ccccc1)C(=O)NCCCNc1ncc(C(F)(F)F)cc1Cl,6.8123
3715599,CCOC(=O)/C=C1\SCC(=O)N1CC(=O)Nc1ccc2c(c1)CCC2,10.6781
49644478,Cc1cc(C)cc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)c1,0.822399999999995
47194400,COc1ccc(CCNC(=O)c2ccnc(C(C)(C)C)c2)cc1OC,5.30899999999999
24831045,CCCNC(=O)CSc1nc2ccc(OCC)cc2s1,11.2356
49644170,CCNC(=S)N(CCCN(CC)CC)Cc1cc2cc3c(cc2[nH]c1=O)OCO3,9.28209999999999
56324701,CCCNC(=O)c1ccccc1NC(=O)c1ccc2c(=O)n3c(nc2c1)CCC3,-9.3168
57265713,O=C(NCc1ccc(F)cc1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,24.291
49718169,O=S(=O)(Nc1ccc(Br)cc1)N1CCOCC1,6.85459999999999
14740394,CCN1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1,8.7207
49721422,O=C1COc2ccc(S(=O)(=O)N3CCCCC3)cc2N1,16.9396
4262178,Cc1cc(C)c(S(N)(=O)=O)c(C)c1-n1cnnn1,8.316
24788856,COC(CNC(=O)c1ccc2c(c1)ncn2-c1ccc(F)c(F)c1)OC,-5.48730000000001
848661,N#CCCN(Cc1cccnc1)S(=O)(=O)c1ccc(S(=O)(=O)NC2CCCCC2)cc1,12.2518
56316906,CCCCOc1ccc(C(=O)NCC(=O)N(C)CC(=O)Nc2ccc(N3CCOCC3)cc2)cc1,1.37129999999999
47195510,CSc1nccc(Oc2ccccc2Cl)n1,10.3601
17510501,CCCCNC(=O)CCn1c(=O)c2ccccc2n(Cc2ccc(Cl)cc2)c1=O,1.2962
17507577,Cn1c(=O)c([N+](=O)[O-])c(NCCc2ccccc2)c2ccccc21,2.517
47202025,CCc1nnc(N/N=C/c2cc(Br)c(O)cc2O)n1N,13.6311
26727108,Oc1c(Br)cc(/C=N/NC(=S)NCc2ccco2)cc1Br,21.20698
7971724,CC(C)CCn1c(CN2CCN(C(=O)c3ccco3)CC2)nc2c1c(=O)n(C)c(=O)n2C,-5.4419
26666904,O=S(=O)(CCc1ccncc1)Cc1ccc2c3c(cccc13)CC2,13.0312
22401522,Cc1ccccc1C(=O)NNC(=O)CN1C(=O)c2ccccc2C1=O,10.1427
81066192,COC(=O)C1=C(c2ccc(F)cc2F)C[C@@H]2CC[C@H]1N2C(=O)NC1CCCCC1,8.189
57262567,CCOC(=O)Cc1csc(NC(=O)c2ccc(C)c(S(=O)(=O)N3CCOCC3)c2)n1,-2.73850000000001
49649216,O=C(NC(Cc1ccccc1)C(=O)O)c1cccnc1Cl,8.3771
24815687,CSc1ccc(-c2ccco2)nn1,13.5047
24805974,CCn1c(SCC(=O)Nc2cc(C)on2)nnc1-c1ccc(OC)cc1,3.865
24707915,c1ccc(-n2nnc(-c3cccnc3)n2)cc1,14.1206
26659922,COC(=O)C(O)(c1ccc(NC(=O)c2cccs2)c(C)c1)C(F)(F)F,13.2289
7976583,CCOc1ccc(NS(=O)(=O)c2ccc(NS(C)(=O)=O)cc2)cc1,2.9365
24836250,CCOc1ccc(S(=O)(=O)N(C)c2ccc(OCC(=O)NCC3CCCO3)cc2)cc1,3.37899999999999
49645825,N=c1oc2cc(O)ccc2cc1C(=O)Nc1ccc(Br)cc1,2.1285
24816153,CCOC(=O)CC(=O)CSc1ncnc2c1nnn2-c1ccc(F)cc1,16.9844
24832590,CCOC(=O)c1c[nH]n(-c2ccccc2)c1=O,15.1383
24798683,CCOC(=O)N1CCC(N2CCCC(C(=O)c3ccccc3OC)C2)CC1,-59.3029
24805383,COc1cccc(C(=O)N2CCn3c2nc2ccccc23)c1,1.3628
3712575,O=C(CSc1n[nH]c(-c2cccs2)n1)NCc1cccs1,0.800999999999995
17403025,CN(NC(=O)c1ccc(Cl)cc1)c1nc(-c2ccccc2)nnc1C(F)(F)F,9.7877
49641904,COc1ccc(C2=NN(C(=O)CCC(=O)O)C(c3ccc([N+](=O)[O-])cc3)C2)cc1,8.7729
26725047,CCC1=C(OC(=O)N(CC)CC)N2C(=O)OC(=NCCOC)[C@]2(Cc2ccccc2)[C@H]2C1=CC[C@H]1C(=O)N(C)C(=O)[C@H]12,5.86539999999999
4262554,CSc1nc(C)cc(Oc2ccc(=O)n(C)n2)n1,3.982
26727112,Cc1noc(C)c1-c1nnc(-c2ccc(OC(F)(F)F)cc2)o1,4.0372
49730056,O=C(NNC(=O)c1c(O)c2ccccc2[nH]c1=O)c1ccccc1Br,7.81
14734996,Cc1cccc(NC(=S)NC(=O)/C=C/c2ccco2)n1,10.4544
4264404,Cc1cc(C)nc(SCC(=O)NC2=NC(=O)C(C)S2)n1,7.53609999999999
22416230,COC(=O)c1sc(NC(=O)COc2cccc(C)c2)nc1C,4.6279
49826396,CCCN1CCC(Oc2cccc(C(=O)NCCc3ccccc3)c2)CC1,-11.5156
14733846,O=C(Nc1cccc(C(=O)N2CCN(Cc3ccccc3)CC2)c1)c1ccccc1,6.9802
24787603,COC(=O)c1c(N2C(=O)CC(Sc3ncccc3C(=O)O)C2=O)sc(C)c1C,10.8329
22413818,Cc1c(C)n(CCC#N)c2ccc(Cl)cc12,3.7368
859920,O=c1c2c3nc4ccccc4nc3n(CC3CCCO3)c2ncn1CCc1ccccc1,7.5387
49818613,O=C(NCC1CCCN(C2Cc3ccccc3C2)C1)c1cccs1,-13.9303
17402336,Cc1ccc(NC(=O)c2c(C(F)(F)F)nn(C)c2Cl)cc1C,12.7574
4244604,COc1ccc(C(C(=O)OC(C)CN(C)C)c2ccccc2)cc1.Cl,-8.1462
49672702,COc1ccc(OCC(=O)Nc2cc3c(cc2C(=O)O)OCCCO3)cc1,14.6845
57264473,COc1ccc(OC)c(C(C)NS(=O)(=O)c2cccs2)c1,-2.1931
47196100,Cc1ccccc1-n1c(C)nc2ccsc2c1=O.Cl,17.0958
56316670,Cc1ccc(S(=O)(=O)N2CCC(C(=O)OCC(=O)N(C)C3CCCCC3)CC2)cc1C,17.918
857191,CCOC(=O)CC1=C(C(=O)OCC)C(c2cc(OC)c(OC)cc2OC)C(C#N)=C(N)O1,5.7607
24837838,O=C(N/N=C/c1ccccc1C(F)(F)F)c1ccc(O)cc1,4.7268
17413958,CC(C)COc1ccc(C(=O)N/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)OC(C)C)cc1,5.91409999999999
22407323,Cc1cc(Br)ccc1SCC(=O)OCC(=O)NCc1ccc2c(c1)OCO2,7.03669999999999
24707808,Cc1ccc(S(=O)(=O)n2[nH]c(=O)cc2N)cc1,10.8926
56314957,COc1ccc(C(=O)OCC(=O)N(C)C2CCS(=O)(=O)C2)cc1S(=O)(=O)N(C)Cc1ccccc1,10.1349
49823546,C=CCOc1ccc(/C=N/NC(=O)C2CCCC2)cc1OCC,1.47539999999999
17431904,Cc1c(NC(=O)CSc2ccc(Cl)cc2)cccc1-c1nc2cc(Cl)ccc2o1,7.1859
14732841,CC(=O)N(c1c(C)n(C)n(-c2ccccc2)c1=O)C1(C(=O)NC2CCCCC2)CCCCC1,4.7796
24818082,N/C(Cn1cncn1)=N\NC(=O)c1ccc(Cl)cc1Cl,12.1256
7972251,O=C(CSCC(=O)NC1CC1)Nc1ccccc1,0.305399999999995
49665216,Cc1ccc([N+](=O)[O-])cc1N=Nc1c(C)[nH]n(C(N)=S)c1=O,10.363
16953113,O=c1[nH]cnc2c1C(c1ccccc1[N+](=O)[O-])c1c(nc[nH]c1=O)O2,11.6403
14737091,COc1ccc(N2CCN(C(=O)CCc3nc(-c4ccc(C)cc4)no3)CC2)cc1,4.7398
22406821,CC(=O)N1N=C(c2ccccc2)OC1(C)CC(=O)Nc1ccccc1,12.4042
4249747,COc1ccc(N2CCN(C(CNS(=O)(=O)c3cc(F)ccc3F)c3cccnc3)CC2)cc1,-18.7057
14741018,CCCC1(C)Nc2ccccc2-c2nc3ccccc3n21,1.59239999999999
51089594,Cc1ccc(NC(=O)CCN2C(=O)c3ccccc3S2(=O)=O)cc1C,-3.09030000000001
26731211,Cn1nc(C(F)(F)F)c(-c2ccccc2)c1NC(=O)CCC(=O)O,11.8985
3716793,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc2c(c1)CCC2,-1.15000000000001
14723848,CCC(C(=O)N1CCN(C(=O)c2ccco2)CC1)c1ccccc1,11.3891
49669803,Cc1ccc(CCN2CC(C(=O)NC(C)C)CC2=O)cc1,14.9358
852326,CN(C(=O)c1ccccn1)c1nnc(-c2ccccn2)s1,10.0676
47202038,COc1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1Cl,20.02521
17512472,Cn1c(SCC(=O)N/N=C/c2ccc([N+](=O)[O-])s2)nnc1-c1ccc(Cl)cc1,-0.743000000000006
49721964,CC(=O)Nc1ccc(NC(=O)CSc2ccc3nnc(CCNS(=O)(=O)c4ccc(C)cc4)n3n2)cc1,7.68539999999999
26670600,O=C(c1cnccn1)N(c1ccccc1)C1(C(=O)NC2CCCCC2)CCCCC1,10.3946
14731099,CCOC(=O)/C(C#N)=C/c1cc(C)n(-c2ccc(C)cc2)c1C,13.5361
26663712,COC(=O)/C(=C\C(=O)c1ccccc1)Nc1ccc(OC)cc1,15.1707
851842,Cc1ccc2nc(C3CCCN(C(=O)NCc4ccccc4)C3)[nH]c2c1,1.18579999999999
56315868,CCn1c(SCC(=O)N(C)CCC#N)nc2cc(S(=O)(=O)N3CCOCC3)ccc21,15.1931
49718130,CCOc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCN(Cc4ccccc4)CC3)CC2)cc1,6.1913
11533062,O[C@H]1COC2C1OC[C@@H]2O,2.29399999999999
4249324,CCOc1cc2[nH]c(=O)n(CC3CCC(C(=O)NCCCOC)CC3)c(=O)c2cc1OCC,14.1187
49733569,CCOc1ccc(NC(=O)NC2CCS(=O)(=O)C2)cc1,4.37679999999999
4258002,O=C1COc2ccc(C(=O)NCc3ccc4c(c3)OCO4)cc2N1,3.32879999999999
22409554,Cc1ccc(NC(=O)c2ccccc2NS(=O)(=O)c2ccc(F)cc2)cc1S(=O)(=O)N1CCCCC1,3.8999
22408509,CC1CCCCC1NC(=O)/C(C#N)=C/c1ccccc1F,-2.146
49826725,COc1cc(OC)c(C(=O)N(CCc2ccccc2)Cc2ccccc2)cc1OC,-0.899700000000006
56319573,CCOc1ccc(C(=O)CCC(=O)Nc2ncccc2O)cc1,10.6989
4251150,Nn1c(CSc2nc3ccccc3o2)nnc1CSc1nc2ccccc2o1,13.7197
49820967,CC(C)c1ccc(C2CC(=O)c3cnc(NC(=O)c4ccco4)nc3C2)cc1,9.9473
24785522,CCOC(=O)NC(C)N1C(=O)C2C3C=CC(C3)C2C1=O,9.9604
57258094,COc1ccc(CN(C)C(=O)Cc2ccc(S(=O)(=O)N3CCOCC3)s2)cc1OC,15.7255
49680601,CCCCn1c(N)c(N(CC)C(=O)c2ccc([N+](=O)[O-])c(C)c2)c(=O)[nH]c1=O,12.0713
24783521,Cc1nn(C)cc1C(C(=O)NC1CCCCC1)N(CCc1ccccc1)C(=O)c1cnccn1,-13.3655
22410888,CN(c1ccc(OCC(=O)OCC(=O)Nc2ccc(F)cc2)cc1)S(=O)(=O)c1ccc(Cl)cc1,-30.7208
26730065,COc1cc(C2SCCS2)cc(Br)c1Oc1ncccc1[N+](=O)[O-],10.2818
24835429,c1cncc(-c2nc(NCc3cccs3)c3ccccc3n2)c1,8.5072
26663733,CCn1c(SCC(=O)Nc2ccc(OC)cc2)nc2nc3c(cc2c1=O)COC(C)(C)C3,-32.7928
26664573,COC(=O)C(=Cc1ccccc1[N+](=O)[O-])C(=O)OC,14.1766
22401536,N#CCCn1nc(-c2ccc(Br)cc2)cc1Nc1ccccc1NC(=O)C(F)(F)F,16.1398
24841046,Cc1c(NC(=O)CSC2=C(C#N)C(c3ccccc3F)CC(=O)N2)c(=O)n(-c2ccccc2)n1C,12.7018
22407936,CN(CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)C(=O)/C=C/c1ccco1,3.7258
4262210,O=C(Nc1ccc(F)cc1)N1CCN(C/C=C/c2ccccc2)CC1,-5.77160000000001
49669839,CCCNS(=O)(=O)c1cc(CN2C(=O)c3cccnc3C2=O)ccc1OC,15.8935
26658302,Cc1ccc(NC(=S)Nc2ccc3[nH]c(=O)[nH]c3c2)cc1C,15.9984
26732493,C=C1CCN(CC(=O)OC)S(=O)(=O)c2ccccc21,10.9188
49671189,CCCN(c1ccccc1C(=O)O)S(=O)(=O)c1ccc2c(c1)n(C)c(=O)n2C,13.2817
14721871,O=C(NCc1ccco1)C(c1ccccc1)N(C(=O)Cc1cccs1)c1ccccc1F,7.84839999999999
26658001,Cc1ccc(CNCC(=O)Nc2ccc(N3CCOCC3)cc2)cc1.O=C(O)C(=O)O,10.4543
24790994,O=C1CCCC(O)=C1C1C2=C(CCCC2=O)OC2=C1C(=O)CCC2,17.0358
26666941,Nn1c(SCc2ccc(Br)cc2)nnc1-c1cccnc1,21.26382
22402246,COC(=O)/C=C1\S/C(=N/N=C/c2ccccc2)NC1=O,-0.632700000000007
49728414,CCc1ccccc1OCC(=O)Nc1ccc2c(c1)OCCO2,0.602799999999995
17511484,CCCc1nc2c(c(=O)c3ccccc3n2C)c(=O)n1-c1ccc(F)cc1,14.1482
4245887,COc1cc2c(C(=O)NCc3ccc4c(c3)OCO4)cn(CC(C)C)c(=O)c2cc1OC,10.5675
14740875,O=C1C2Sc3[nH]c(=O)sc3C(c3ccccc3)C2C(=O)N1c1ccc(Cl)cc1,10.4051
57261861,O=C(OCC(=O)N(C1CCCCC1)C1CCCCC1)c1ccc(Cl)nc1,11.1986
17516067,CCCCn1c(=O)c(CCC(=O)OC(C)C(=O)Nc2cccc(Cl)c2Cl)nc2ccccc21,9.4975
849844,C/C=C/CSc1nc2c(c(=O)[nH]c(=O)n2C)n1C(C)C,2.1267
49726241,Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccccc3)cc2)nc(C)n1,8.303
14738033,Cc1cccc(CN2CCN(CC(=O)NCCCN3CCN(c4ccc(F)cc4)CC3)C2=O)c1,-54.4642
26666926,N#CC(C#N)=C1C(=O)N(CCN2CCOCC2)c2ccccc21,16.0582
49646314,COc1ccc(CN2CCCC(C(=O)N3CCCC3)C2)c(OC)c1.O=C(O)C(=O)O,8.34699999999999
26658753,COc1cc(NC(=O)C/C(C)=N/NC(=O)C(=O)NCCO)c(OC)cc1Cl,14.4488
14724014,CC1CN=C(NCc2ccccc2)S1,14.8766
14742285,COc1ccccc1C(=O)Nc1cc2cc(Cl)ccc2oc1=O,-0.254700000000007
4252135,CCOC(=O)c1[nH]c(C)c(CN(Cc2ccco2)C(=O)C(F)(F)F)c1C,4.669
17433524,Cc1ccc(N2C(=O)NC(=O)/C(=C/c3cnc(-c4ccccc4)nc3)C2=O)cc1C,7.11289999999999
56316654,Cc1cc(Br)ccc1NC(=O)CNC(=O)Cc1ccc(S(=O)(=O)N2CCOCC2)s1,-8.8825
49717850,O=C(CSc1nc(Nc2ccccc2)nc(N2CCOCC2)n1)Nc1cc(Cl)ccc1O,6.1768
24840805,COCCCNC(=O)c1c(NC(=O)c2ccco2)n(Cc2ccccc2)c2nc3ccccc3nc12,13.7307
24839471,COc1cc(CCC(=O)N2CCN(c3ncccn3)CC2)cc(OC)c1OC,22.3501
844825,Cc1cc(-c2ccccc2)nc(N2CCN(c3ccccn3)CC2)n1,3.4256
24785293,NC1=NC(c2cn[nH]c2-c2cccc(F)c2)n2c(nc3ccccc32)N1,10.3273
26663821,COc1ccc(Nc2oc(-c3ccccc3F)nc2C#N)cc1,19.0341
24798943,CCOC(=O)C1(Cc2ccc(OC)cc2)CCN(C(=O)Cn2cnnn2)CC1,-0.481800000000007
4241519,COc1ccccc1OC(C)C(=O)O,12.3107
865762,Cc1ccc(-c2cc(C(=O)NCc3ccc4c(c3)OCO4)[nH]n2)c(O)c1C,4.06509999999999
49731768,Cc1cccc(OCC(=O)O/N=C(\N)c2ccncc2)c1,11.2169
57266064,CN(CC(=O)Nc1ccc(F)cc1)CC(=O)NC1CCCCC1,6.4131
24822811,O=C(Nc1cc2cc([N+](=O)[O-])ccc2oc1=O)c1cccs1,9.9282
